Name,No Race,Native American (self reported),East Asian,African or Af-Am Self Reported,Hispanic,White Self Reported,Other Undefined Race
Elfin,0,0,0,1,0,0,0
Gui,1,0,0,0,0,0,0
Man,4,0,1,0,0,0,0
Vovell,1,0,0,0,0,0,0
Yaasin,0,0,0,1,0,0,0
Tyun,1,0,0,0,0,0,0
Ramana,1,0,0,0,0,0,0
Montriek,1,0,0,0,0,0,0
Vashaun,1,0,0,0,0,0,0
Utibe,1,0,0,0,0,0,0
Marcell,2,0,0,1,0,0,0
Emanuelle,1,0,0,0,0,1,0
Cleophuse,1,0,0,0,0,0,0
Jyshaun,1,0,0,0,0,0,0
Oviante,1,0,0,0,0,0,0
Alonsoe,0,0,0,1,0,0,0
Ah,1,0,0,0,0,0,0
Ladonte,1,0,0,0,0,0,0
Dezambiaa,1,0,0,0,0,0,0
Am,0,0,0,1,0,0,0
Lashuan,0,0,0,1,0,0,0
Leandre,0,0,0,1,0,0,0
Sorbito,1,0,0,0,0,0,0
J'Kar,1,0,0,0,0,0,0
Devero,1,0,0,0,0,0,0
Xenivski,0,0,0,0,1,0,0
Helena-Andrea,1,0,0,0,0,0,0
Chanler,1,0,0,0,0,0,0
Magadia,1,0,0,0,0,0,0
Jie,1,0,0,0,0,0,0
Jin,4,0,3,0,0,0,0
Felesiana,1,0,0,0,0,0,0
Tanayaahann,1,0,0,0,0,0,0
Dayvon,0,0,0,0,0,0,1
Olisajindu,1,0,0,0,0,0,0
Sampaio,0,0,0,0,0,1,0
Alegado,1,0,0,0,0,0,0
Gin,0,0,0,0,0,1,0
Moe'Tt,1,0,0,0,0,0,0
Tahnihn,0,0,0,1,0,0,0
Dimalanta,1,0,0,0,0,0,0
Dovell,1,0,0,0,0,0,0
Jahqentst,1,0,0,0,0,0,0
Lachapell,0,0,0,1,0,0,0
Shaquole,1,0,0,0,0,0,0
Bename,0,0,0,0,0,1,0
Nou,1,0,0,0,0,0,0
Adewonuola,1,0,0,0,0,0,0
Kumma,1,0,0,0,0,0,0
Thi Truc,1,0,0,0,0,0,0
Shabahz Smith,1,0,0,0,0,0,0
Holland,1,0,0,0,0,1,0
Ar'Jue,1,0,0,0,0,0,0
Bregley,0,0,1,0,0,0,0
P,44,0,8,7,6,9,6
Michael-Lemar,1,0,0,0,0,0,0
Yuneal,0,0,0,1,0,0,0
Derri-Moore,0,0,0,1,0,0,0
Mikrez,0,0,0,1,0,0,0
Kyi,1,0,0,0,0,0,0
Pope,3,0,0,0,0,0,0
Amontrey,1,0,0,0,0,0,0
Alquiza,1,0,0,0,0,0,0
Shayon,0,0,0,1,0,0,0
Evekico,0,0,0,1,0,0,0
Erazo,1,0,0,0,0,0,0
Fanchell,1,0,0,0,0,0,0
Elijah-Wilcox,1,0,0,0,0,0,0
Blu,0,0,0,1,0,0,0
Lone,1,0,0,0,0,0,0
Raylken,1,0,0,0,0,0,0
Na'Lissa,0,0,0,1,0,0,0
Groenke,0,0,0,0,1,0,0
Chhuahi,1,0,0,0,0,0,0
Demitis,1,0,0,0,0,0,0
McCrae,2,0,0,0,0,0,0
Nimirria,1,0,0,0,0,0,0
Daeshone,1,0,0,0,0,0,0
Amake,1,0,0,0,0,0,0
Moreece,1,0,0,0,0,0,0
Yenizhae,0,0,0,1,0,0,0
Jhinia,1,0,0,0,0,0,0
Spivey,1,0,0,0,0,0,0
Linn,2,0,0,0,0,0,0
Demeke,1,0,0,0,0,0,0
Zymil,1,0,0,0,0,0,0
Swift,1,0,0,0,0,0,0
Na'Quay,1,0,0,0,0,0,0
Zha'Nese,1,0,0,0,0,0,0
Curtishe,1,0,0,0,0,0,0
Meville,1,0,0,0,0,0,0
MacKenzie-Lee,1,0,0,0,0,0,0
Dalissea,1,0,0,0,0,0,0
Armani,3,0,0,0,0,0,0
Nakaysia,0,0,0,1,0,0,0
Asimet,1,0,0,0,0,0,0
Palaeios,0,0,1,0,0,0,0
Clar,1,0,0,0,0,0,0
Deckawn,1,0,0,0,0,0,0
Lachicotte,0,0,0,0,0,1,0
Yeen,1,0,0,0,0,0,0
Abdulwah,1,0,0,0,0,0,0
Bach,0,0,0,0,1,0,0
Asontae,1,0,0,0,0,0,0
Elisha,3,0,0,0,1,0,0
Ui,2,0,0,0,0,0,0
Bekari,1,0,0,0,0,0,0
Sarvarkhan,1,0,0,0,0,0,0
Xing,1,0,0,0,0,0,0
Tylieck,1,0,0,0,0,0,0
Chamandai,1,0,0,0,0,0,0
Faran,0,0,0,1,0,0,0
Jakikyyah,0,0,0,1,0,0,0
Rahntrice,0,0,0,1,0,0,0
Uniquec,0,0,0,1,0,0,0
Clovis,0,0,0,1,0,0,0
Zyquez,0,0,0,1,0,0,0
Neriah,1,0,0,0,0,0,0
Moniee,1,0,0,0,0,0,0
Leng,1,0,0,0,0,0,0
Allyn,3,0,0,0,0,1,0
Akoi,1,0,0,0,0,0,0
Hun,0,0,1,0,0,0,0
Daeshawndria,1,0,0,0,0,0,0
Dajonathan,0,0,0,1,0,0,0
Lkaya,0,0,0,0,0,0,1
Hur,0,0,1,0,0,0,0
Beremunda,1,0,0,0,0,0,0
Fo,1,0,0,0,0,0,0
Dieudonne,0,0,0,1,0,0,0
Jahuran,1,0,0,0,0,0,0
Na'Cole,1,0,0,0,0,0,0
Zalaysiationa,1,0,0,0,0,0,0
Nacien,0,0,0,0,0,1,0
Rodontreshay,0,0,0,1,0,0,0
Ahiko,1,0,0,0,0,0,0
Lendel,1,0,0,0,0,0,0
Zemarie,1,0,0,0,0,0,0
Shanntie,1,0,0,0,0,0,0
Rodjae,1,0,0,0,0,0,0
Evenci,1,0,0,0,0,0,0
Khawm,1,0,0,0,0,0,0
Nedyhia,1,0,0,0,0,0,0
Lequan,1,0,0,0,0,0,0
Yarntielle,1,0,0,0,0,0,0
Stephane,1,0,0,0,0,0,1
Nicola,3,0,0,1,0,0,0
Juliayna,2,0,0,0,0,0,0
Hapi,1,0,0,0,0,0,0
Que-Wmanje,1,0,0,0,0,0,0
Eddings,1,0,0,0,0,0,0
Zi'Yon,2,0,0,0,0,0,0
Damontz,1,0,0,0,0,0,0
Le'Yonna,1,0,0,0,0,0,0
Milligan,1,0,0,0,0,0,0
Nakaia,1,0,0,0,0,0,0
Naziere,1,0,0,0,0,0,0
Renae-Anne,1,0,0,0,0,0,0
Taushjelle,1,0,0,0,0,0,0
Yi,3,0,2,0,0,0,0
Breon,1,0,0,0,0,0,0
Ne'Saun,1,0,0,0,0,0,0
Ye,1,0,1,0,0,0,0
Okiba,0,0,0,1,0,0,0
Zyaire,0,0,0,1,0,0,0
Dymanquie,0,0,0,1,0,0,0
McGill,1,0,0,0,0,0,0
Tyli'K,1,0,0,0,0,0,0
Dayan,2,0,0,0,0,0,0
Kairik,1,0,0,0,0,0,0
Yu,2,0,2,0,0,0,0
Turner-McClain,1,0,0,0,0,0,0
Lamarz,1,0,0,0,0,0,0
Isahg,1,0,0,0,0,0,0
Miqual,1,0,0,0,0,0,0
Cristoiya,1,0,0,0,0,0,0
Q,13,0,1,2,0,0,3
Lamari,1,0,0,0,0,0,0
Mizraim,1,0,0,0,0,0,0
Reyn,1,0,0,0,0,0,0
Ong,0,0,0,0,0,0,1
Reisinger,1,0,0,0,0,0,0
Viju,0,0,1,0,0,0,0
Kaymai,0,0,0,0,1,0,0
Mainulet,1,0,0,0,0,0,0
Deniz,1,0,0,0,0,0,0
Suttaun,1,0,0,0,0,0,0
Gonzalez,1,0,0,0,2,0,0
Wwwb,0,0,0,1,0,0,0
Elekwachi,1,0,0,0,0,0,0
Aye,0,0,1,0,0,0,0
Or'Lexus,0,0,0,1,0,0,0
Qwejhon,0,0,0,1,0,0,0
Smith,2,0,0,0,0,0,0
Cardinez,0,0,1,0,0,0,0
Eshawn,0,0,0,1,0,0,0
Dahmitra,0,0,0,0,0,0,1
Keonta,1,0,0,0,0,0,0
Neyika,0,0,0,1,0,0,0
Bird,0,0,0,0,0,1,0
Ja'Kweda,1,0,0,0,0,0,0
Alecxxis,0,0,0,1,0,0,0
Knalifaln,1,0,0,0,0,0,0
Dilipkuman,0,0,1,0,0,0,0
Shayne,1,0,0,0,0,2,0
Qushea,1,0,0,0,0,0,0
Montalius,1,0,0,0,0,0,0
Beienetch,1,0,0,0,0,0,0
Lernardia,0,0,0,1,0,0,0
Claudeah Sha'Ritta,1,0,0,0,0,0,0
Quinntoay,1,0,0,0,0,0,0
Lebrans,1,0,0,0,0,0,0
Samentrio,0,0,0,1,0,0,0
Rozell,0,0,0,1,0,0,0
Xuan-Trang,1,0,0,0,0,0,0
Styvem,0,0,0,1,0,0,0
Sukmawati,1,0,0,0,0,0,0
Cat,1,0,0,0,0,0,0
Latique,1,0,0,0,0,0,0
Payan,0,0,0,0,1,0,0
Ayscue,1,0,0,0,0,0,0
Ameyah,1,0,0,0,0,0,0
Deavian,1,0,0,0,0,0,0
Wynnatte,0,0,0,1,0,0,0
Najel,1,0,0,0,0,0,0
Mitofley,0,0,0,1,0,0,0
Sai,2,0,1,0,0,0,0
Jronay,1,0,0,0,0,0,0
San,2,0,1,0,0,0,0
De Las M,0,0,0,0,1,0,0
Gillelan,1,0,0,0,0,0,0
Goldmoni,0,0,0,1,0,0,0
Lachennette,1,0,0,0,0,0,0
Taz'Won,1,0,0,0,0,0,0
Amesin,1,0,0,0,0,0,0
Samo'N,0,0,0,1,0,0,0
Tajay,1,0,0,0,0,0,0
Freedle,1,0,0,0,0,0,0
Santelle,1,0,0,0,0,0,0
Yasim,1,0,0,0,0,0,0
Gianini,1,0,0,0,0,0,0
Deok,1,0,0,0,0,0,0
Mary-Jenee,1,0,0,0,0,0,0
Amoni J,0,0,0,1,0,0,0
Fidelis,0,0,0,1,0,0,0
Astrene,1,0,0,0,0,0,0
Aaliyah-Denayia,1,0,0,0,0,0,0
Dyshon,0,0,0,1,0,0,0
Aubry,0,0,0,0,0,1,0
Z N,1,0,0,0,0,0,0
Shaundell,1,0,0,0,0,0,0
Tui,0,0,0,0,0,0,1
Ching,6,0,1,0,0,0,0
Zahaun,1,0,0,0,0,0,0
Sehumprias,1,0,0,0,0,0,0
Yusiasy,1,0,0,0,0,0,0
Pastell,1,0,0,0,0,0,0
Shortein,0,0,1,0,0,0,0
Keyroilya,1,0,0,0,0,0,0
Wal-Iklaam,1,0,0,0,0,0,0
Raheein,0,0,0,1,0,0,0
Yazzmean,1,0,0,0,0,0,0
Muragema,0,0,1,0,0,0,0
Quadaejah,1,0,0,0,0,0,0
Yenthi,1,0,1,0,0,0,0
Bobadilla,1,0,0,0,0,0,0
Correll,0,0,0,1,0,0,0
Jacquis,0,0,0,1,0,0,0
Dizas,1,0,0,0,0,0,0
Kamari,2,0,0,0,0,0,0
Annicker,0,0,0,1,0,0,0
Jaakris,1,0,0,0,0,0,0
Divine,4,0,0,0,0,0,0
Sinjh,0,0,1,0,0,0,0
Nyakundi,1,0,0,0,0,0,0
Alontai,1,0,0,0,0,0,0
A'Olani,1,0,0,0,0,0,0
Aurion,1,0,0,0,0,0,0
Kamrine,1,0,0,0,0,0,0
Tamel,0,0,0,1,0,0,0
Elizabeth-Dawn,1,0,0,0,0,0,0
Eujoskia,1,0,0,0,0,0,0
Ozdemirhan,1,0,0,0,0,0,0
Figueiredo,0,0,0,0,0,0,1
Bala,1,0,0,0,0,0,0
Dottburrah,0,0,0,1,0,0,0
Darelle,1,0,0,0,0,0,0
Hines,0,0,0,0,0,1,0
Suegeily,1,0,0,0,0,0,0
Nylek,0,0,0,1,0,0,0
Abordo,1,0,0,0,0,0,0
Tien,1,0,0,0,0,0,0
Ziere,1,0,0,0,0,0,0
Laquon,1,0,0,0,0,0,0
Lordeus,0,0,0,1,0,0,0
Nichard,0,0,0,1,0,0,0
Pirhya,0,0,0,0,0,1,0
Kimanie,0,0,0,1,0,0,0
Ramgll,1,0,0,0,0,0,0
Asvatovich,0,0,0,0,0,1,0
Jazzmanyele,0,0,0,1,0,0,0
Pasaporte,1,0,0,0,0,0,0
Matanagh,1,0,0,0,0,0,0
Asiayonna,1,0,0,0,0,0,0
Qing,0,0,1,0,0,0,0
Success,0,0,0,1,0,0,0
Ki,2,0,0,0,0,0,0
Ko,1,0,0,0,0,0,0
Zahiem,0,0,0,1,0,0,0
Rnonia,1,0,0,0,0,0,0
R,109,1,6,45,13,28,18
Ra'Von,0,0,0,1,0,0,0
Ku,0,0,1,0,0,0,0
Latrell O O,1,0,0,0,0,0,0
Joluette,0,0,0,1,0,0,0
Sorieya,1,0,0,0,0,0,0
Dessalery,1,0,0,0,0,0,0
Najai,1,0,0,0,0,0,0
Keyshawn,2,0,0,1,0,0,0
Skylor,1,0,0,0,0,0,0
Zaire,3,0,0,0,0,0,0
D'Zhae,1,0,0,0,0,0,0
Loden,1,0,0,0,0,0,0
Chellquanai,1,0,0,0,0,0,0
Comeiria,0,0,0,1,0,0,0
Kimini,1,0,0,0,0,0,0
Kyre,0,0,0,0,0,1,0
Whisnant,1,0,0,0,0,0,0
Ashmee,0,0,1,0,0,0,0
Ardaisja,1,0,0,0,0,0,0
Zorelix,1,0,0,0,0,0,0
Pan,1,0,0,0,0,0,0
Pao,1,0,0,0,0,0,0
Patterson,2,0,0,0,0,0,0
Novairo,0,0,0,0,1,0,0
Stefann,1,0,0,0,0,0,0
Malingose,0,0,0,1,0,0,0
Bernaldez,0,0,1,0,0,0,0
Shantic,1,0,0,0,0,0,0
Shameil,1,0,0,0,0,0,0
Ke'Shon,1,0,0,0,0,0,0
Ovanices,0,0,0,1,0,0,0
Da'Nice,0,0,0,1,0,0,0
Jazmique,1,0,0,0,0,0,0
Chris-Patrick,1,0,0,0,0,0,0
Shaharoldlyn,0,0,0,0,0,0,1
Rhease,1,0,0,0,0,0,0
Gontero,1,0,0,0,0,0,0
Lakmanthi,0,0,1,0,0,0,0
Omaritza,0,0,0,0,1,0,0
Woir,1,0,0,0,0,0,0
Shymick,1,0,0,0,0,0,0
Lamorshe,0,0,0,1,0,0,0
Arabiana,1,0,0,0,0,0,0
Kahambu,1,0,0,0,0,0,0
Kalan,1,0,0,0,0,0,0
Dhy Nasia-Imani,1,0,0,0,0,0,0
Paris,2,0,0,0,0,0,0
Keawannie,0,0,0,1,0,0,0
Waas,1,0,0,0,0,0,0
Waar,1,0,0,0,0,0,0
Micynda,0,0,0,1,0,0,0
Masiah,1,0,0,0,0,0,0
Yudysunjah,0,0,1,0,0,0,0
Elhadiali,0,0,0,1,0,0,0
Daeshairee,1,0,0,0,0,0,0
Kelyss,1,0,0,0,0,0,0
Delonra,1,0,0,0,0,0,0
Aswazhane,1,0,0,0,0,0,0
Mueak,1,0,0,0,0,0,0
Kaur,32,0,8,0,0,0,0
Hemidson,0,0,0,1,0,0,0
Aromea,1,0,0,0,0,0,0
L M,0,1,0,0,0,0,0
O'Sullivan,1,0,0,0,0,0,0
Rashawn,7,0,0,1,0,0,0
Moc,1,0,1,0,0,0,0
Alexander-Lee,1,0,0,0,0,0,0
Nala-Dyznee,1,0,0,0,0,0,0
Cabalquinto,1,0,0,0,0,0,0
Kandriez,1,0,0,0,0,0,0
Ayesr,1,0,0,0,0,0,0
Slender,0,0,0,0,1,0,0
Lillnet,1,0,0,0,0,0,0
Keel,1,0,0,0,0,0,0
Leonta,1,0,0,0,0,0,0
Blevins,1,0,0,0,0,0,0
River,2,0,0,0,0,0,0
Ngeloh,1,0,0,0,0,0,0
Celidey,1,0,0,0,0,0,0
Jan,2,0,0,0,0,1,0
Soto,0,0,0,0,1,0,0
Cabangil,1,0,0,0,0,0,0
Fanace,1,0,0,0,0,0,0
Devine,2,1,0,0,0,0,1
Kabby,0,0,0,0,1,0,0
Yuryevna,1,0,0,0,0,0,0
Camden,1,0,0,0,0,0,0
Alcarexanlinder,1,0,0,0,0,0,0
Niykuona,0,0,0,1,0,0,0
Teylin,1,0,0,0,0,0,0
Cappo,1,0,0,0,0,0,0
Pu,1,0,0,0,0,0,0
Ingle,1,0,0,0,0,0,0
Arel,1,0,0,0,0,0,0
Ezion,1,0,0,0,0,0,0
Malgapo,1,0,0,0,0,0,0
Chaquan L,0,0,0,1,0,0,0
Tyquese,1,0,0,0,0,0,0
Ongias,1,0,0,0,0,0,0
Groenendaal,1,0,0,0,0,0,0
Alidandra,1,0,0,0,0,0,0
Kensan,1,0,0,0,0,0,0
Nmn,1,0,0,0,0,0,0
Qunesky,0,0,0,0,1,0,0
Torreblanca,2,0,0,0,0,0,0
Rosairo,1,0,0,0,0,0,0
Jaylon,1,0,0,0,0,0,0
Kymeik,0,0,0,1,0,0,0
She'Leece,1,0,0,0,0,0,0
Isaiha,1,0,0,0,0,0,0
S,141,2,20,57,10,22,20
Joy-Temilao,0,0,0,1,0,0,0
Chu Thi,1,0,0,0,0,0,0
Jawan,0,0,0,1,0,0,0
Genis,0,0,0,0,1,0,0
Epratah,1,0,0,0,0,0,0
Hyub,1,0,0,0,0,0,0
Leefonteze,1,0,0,0,0,0,0
Hyun,4,0,0,0,0,0,0
E'Lawn,0,0,0,1,0,0,0
Woods,1,0,0,0,0,0,0
Deyore,1,0,0,0,0,0,0
Kiritrumar,1,0,0,0,0,0,0
Norrey,1,0,0,0,0,0,0
Her,1,0,0,0,0,0,0
Xavizer,1,0,0,0,0,0,0
Loo,1,0,0,0,0,0,0
Lor,1,0,0,0,0,0,0
Hee,11,0,2,0,0,0,0
Shukuri,1,0,0,0,0,0,0
Yllermen,1,0,0,0,0,0,0
Remedio,0,0,1,0,0,0,0
Hen,1,0,0,0,0,0,0
Tashiean,1,0,0,0,0,0,0
Morquise,1,0,0,0,0,0,0
Sisk,1,0,0,0,0,0,0
Cruz,0,0,1,0,0,0,0
Reigh,0,0,0,0,0,1,0
Hoa,0,0,1,0,0,0,0
Laqay,1,0,0,0,0,0,0
Markines,0,0,1,0,0,0,0
Mendez,1,0,0,0,0,0,0
Gepigon,0,0,1,0,0,0,0
Ishinah,1,0,0,0,0,0,0
Pelara,1,0,0,0,0,0,0
Saynovbia,1,0,0,0,0,0,0
Quinceyh,1,0,0,0,0,0,0
Tynell,1,0,0,0,0,0,0
Fiel,0,0,0,0,0,1,0
P J,0,0,0,0,1,0,0
Le-Quay,1,0,0,0,0,0,0
Centel,1,0,0,0,0,0,0
Dhamy,1,0,0,0,0,0,0
Yong,3,0,1,0,0,0,0
Xuan,6,0,3,0,0,0,0
Martinez,2,0,0,0,2,0,1
Jawon,0,0,0,1,0,0,0
Ying,7,0,1,0,0,0,0
Yon,1,0,1,0,0,0,0
Yol,0,0,1,0,0,0,0
Agbaegbe,1,0,0,0,0,0,0
Yee,2,0,1,0,0,0,0
Re'Shon,0,0,0,1,0,0,0
Gooch,1,0,0,0,0,0,0
Yrselio,0,0,0,0,1,0,0
Feliz-Nicole,1,0,0,0,0,0,0
Madrell,1,0,0,0,0,0,0
Kaleiiolani,1,0,0,0,0,0,0
Honeycutt,1,0,0,0,0,0,0
La'Shawn'Da,1,0,0,0,0,0,0
Dekwona,1,0,0,0,0,0,0
Igmeel,1,0,0,0,0,0,0
Adwolih,0,0,0,1,0,0,0
Shatique,1,0,0,0,0,0,0
Beam,1,0,0,0,0,0,0
Shabazz,1,0,0,0,0,0,0
Donszell,0,0,0,1,0,0,0
Jakai,1,0,0,0,0,0,0
Dezmoniq,1,0,0,0,0,0,0
Testaldet,1,0,0,0,0,0,0
Punzalan,1,0,0,0,0,0,0
Demetris,1,0,0,0,0,0,0
Dalton-Mikael,1,0,0,0,0,0,0
Samajay,0,0,0,1,0,0,0
Danne,1,0,0,0,0,0,0
Chibou,1,0,0,0,0,0,0
Nyamadon,0,0,0,1,0,0,0
Monsiel,1,0,0,0,0,0,0
Sha-Rel,1,0,0,0,0,0,0
McFadyen,1,0,0,0,0,0,0
Stekev'Yah,1,0,0,0,0,0,0
Tovoild,1,0,0,0,0,0,0
Chrischard,0,0,0,1,0,0,0
Saliendra,1,0,0,0,0,0,0
Jeleri,0,0,0,1,0,0,0
I'Yuanna,1,0,0,0,0,0,0
Cam,1,0,2,0,0,0,0
Tarampi,1,0,0,0,0,0,0
Duc-Nhat,1,0,0,0,0,0,0
Ayers,0,0,0,0,0,1,0
Xhyquayvious,1,0,0,0,0,0,0
Laquid,0,0,0,1,0,0,0
Alazna,1,0,0,0,0,0,0
Sadarangani,1,0,0,0,0,0,0
Devante,3,0,0,2,0,0,0
Wai,1,0,0,0,0,0,0
Cynthia-Linda,0,0,0,1,0,0,0
Bo,1,0,0,0,0,0,0
Bu,0,0,1,0,0,0,0
Axelitta,1,0,0,0,0,0,0
Fai,0,0,1,0,0,0,0
Buerette,1,0,0,0,0,0,0
Gabryel,0,0,1,0,0,0,0
Wouters,1,0,0,0,0,0,0
Montique,3,0,0,0,0,0,0
Krisshe-Amari,1,0,0,0,0,0,0
Brie'Ann,1,0,0,0,0,0,0
Shytriona,1,0,0,0,0,0,0
Arsaga,0,0,1,0,0,0,0
De Sousa,0,0,0,0,0,1,0
Pleet,1,0,0,0,0,0,0
T,110,0,29,39,6,5,14
Tyore,1,0,0,0,0,0,0
Gabi,1,0,0,0,0,0,0
Lue'Trell,1,0,0,0,0,0,0
Ka'Leon,1,0,0,0,0,0,0
Vongkhoun,1,0,0,0,0,0,0
Tityania,0,0,0,1,0,0,0
Paris Questinity,1,0,0,0,0,0,0
Mikayh,1,0,0,0,0,0,0
Scarles,1,0,0,0,0,0,0
Wy'Teem,0,0,0,1,0,0,0
Markie,0,0,0,1,0,0,0
Geovonnie,0,0,0,0,1,0,0
Kanolov,1,0,0,0,0,0,0
Drekuan,1,0,0,0,0,0,0
Arnez,1,0,0,0,0,0,0
Renietah,1,0,0,0,0,0,0
Khen,1,0,0,0,0,0,0
Kaylil-Chareese,1,0,0,0,0,0,0
Sup,1,0,0,0,0,0,0
Matad,1,0,0,0,0,0,0
Jontae,3,0,0,1,0,0,0
H-O,0,0,1,0,0,0,0
Da-Qual,1,0,0,0,0,0,0
Jolize,1,0,0,0,0,0,0
Montana,1,0,0,0,1,0,0
Morain,1,0,0,0,0,0,0
Laamos,0,0,0,1,0,0,0
Samberg,1,0,0,0,0,0,0
Xingbe,0,0,0,0,0,0,1
Ladale,1,0,0,0,0,0,0
Fre'Shonnie,1,0,0,0,0,0,0
Ul,1,0,1,1,0,0,0
Latrell,6,0,0,0,0,0,0
Eriel,1,0,0,0,0,0,0
Keyara-Elizabeth,0,0,0,1,0,0,0
Slyvera,1,0,0,0,0,0,0
Antrine,0,0,0,1,0,0,0
Lenair,0,0,0,1,0,0,0
Zsatiqua,1,0,0,0,0,0,0
Jayd,1,0,0,0,0,0,0
Ladell,2,0,0,0,0,0,0
Hmaya,0,0,0,1,0,0,0
Thuong,2,0,0,0,0,0,0
Lyshawn,1,0,0,0,0,0,0
Touze,1,0,0,0,0,0,0
Reashawn,1,0,0,0,0,0,0
Alamillo,1,0,0,0,0,0,0
Candoso,1,0,0,0,0,0,0
Morgan,31,0,0,3,0,6,1
Jaquay,1,0,0,0,0,0,0
Shereten,1,0,0,0,0,0,0
Franess,0,0,0,1,0,0,0
Yuensuk,1,0,0,0,0,0,0
Arlondre,1,0,0,0,0,0,0
Ketcheilla,0,0,0,1,0,0,0
Jaquai,1,0,0,0,0,0,0
Ribeiro,1,0,0,0,0,0,0
Jayaya,1,0,0,0,0,0,0
Von'Shea,0,0,0,0,0,0,1
Ugiagbe,0,0,0,0,0,0,1
Montrez,3,0,0,2,0,0,0
Yoon,0,0,1,0,0,0,0
Vanwagenen,1,0,0,0,0,0,0
Zhang,1,0,0,0,0,0,0
Mugeil,1,0,0,0,0,0,0
Nentchov,0,0,0,0,0,1,0
Muderhwa,1,0,0,0,0,0,0
Jahviaire,1,0,0,0,0,0,0
Srithirath,1,0,0,0,0,0,0
Elijwuhan,1,0,0,0,0,0,0
Kenaron,0,0,0,1,0,0,0
Mangovo,0,0,0,1,0,0,0
Devan,1,0,0,0,0,0,0
Taziya,1,0,0,0,0,0,0
Le'Twon,0,0,0,1,0,0,0
Manherlal,1,0,0,0,0,0,0
Corduro,1,0,0,0,0,0,0
Deu,1,0,0,0,0,0,0
Taiwo,1,0,0,0,0,0,0
Pham,0,0,3,0,0,0,0
A'Morea,1,0,0,0,0,0,0
Cassidy,2,0,0,0,0,2,0
Tayhson,1,0,0,0,0,0,0
Jahmertius,1,0,0,0,0,0,0
Za MacOi,1,0,0,0,0,0,0
Samone-Olivia,1,0,0,0,0,0,0
Gold,0,0,0,0,0,0,1
Dashawn,3,0,0,0,0,0,0
Ja'Liah,0,0,0,1,0,0,0
Laren,1,0,0,0,0,0,0
Raebadulla,0,0,1,0,0,0,0
Nyzhere,1,0,0,0,0,0,0
Irase,1,0,0,0,0,0,0
Na'Syah,1,0,0,0,0,0,0
Lekease,1,0,0,0,0,0,0
Kazemir,1,0,0,0,0,0,0
Nath,1,0,0,0,0,0,0
Jozae,1,0,0,0,0,0,0
Vindana Anurudda,1,0,0,0,0,0,0
Sybrika,1,0,0,0,0,0,0
Joseyiah,1,0,0,0,0,0,0
Ne'Chole,1,0,0,0,0,0,0
Niseen,1,0,0,0,0,0,0
Chai,0,0,0,0,0,1,0
Ubanga,0,0,0,1,0,0,0
Brittian,1,0,0,0,0,0,0
Harsahn,1,0,0,0,0,0,0
Marchel,1,0,0,0,0,0,0
Mashimc,1,0,0,0,0,0,0
Lakenzie,1,0,0,0,0,0,0
Pillay,1,0,0,0,0,0,0
Sergeevna,1,0,0,0,0,0,0
Wan,1,0,0,0,0,0,0
Vaniath,1,0,0,0,0,0,0
Mouine,1,0,0,0,0,0,0
Co'Chele,0,0,0,1,0,0,0
Anyramonae,1,0,0,0,0,0,0
U,6,0,0,1,0,0,0
Praise,0,0,0,1,0,0,0
Zuahir,1,0,0,0,0,0,0
Quinones,1,0,0,0,0,0,0
Budinova,1,0,0,0,0,0,0
Ajene,1,0,0,1,0,0,0
Niymere,1,0,0,0,0,0,0
Teshavahn,1,0,0,0,0,0,0
Belachen,1,0,0,0,0,0,0
